player_id,yr,pa,ab,r,h,_1b,_2b,_3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
senzaan01,2018,29,24,1,2,1,1,0,0,3,0,0,0,13,0,0,5,0,0
senzaan01,2019,46,40,2,1,1,0,0,0,3,0,0,1,24,0,0,5,0,0
senzeni01,2019,409,375,55,96,60,20,4,12,42,14,5,30,101,0,3,0,1,6
severlu01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
severlu01,2017,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
severlu01,2018,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
severlu01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
severpe01,2016,34,28,6,9,5,2,0,2,4,0,0,5,3,0,1,0,0,0
severpe01,2017,31,29,0,5,4,1,0,0,3,0,0,2,10,1,0,0,0,0
severpe01,2018,213,190,14,32,21,9,0,2,15,1,0,18,47,4,4,0,1,3
severpe01,2019,341,305,37,76,50,13,0,13,44,3,1,29,73,0,4,1,2,5
sewalpa01,2017,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sewalpa01,2018,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
sewalpa01,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shackke01,2017,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
shackke01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shafeju01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shafeju01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaffri01,2016,54,48,5,12,5,6,0,1,4,0,1,5,18,0,0,0,1,0
shawami01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawbr01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawbr01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawbr01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawbr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawch01,2018,62,54,2,10,7,2,0,1,7,1,0,7,23,0,0,0,1,0
shawch01,2019,20,18,0,1,1,0,0,0,0,0,0,2,8,0,0,0,0,0
shawtr01,2016,530,480,63,116,64,34,2,16,71,5,1,43,133,4,3,0,4,10
shawtr01,2017,606,538,84,147,81,34,1,31,101,10,0,60,138,6,4,1,3,20
shawtr01,2018,587,498,73,120,65,23,0,32,86,5,2,78,108,6,4,1,6,7
shawtr01,2019,270,230,22,36,24,5,0,7,16,0,0,36,89,3,4,0,0,5
sheffju01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheffju01,2019,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
shephch01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sherfji01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sherfji01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sherfji01,2019,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sherrry01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sherrry01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielja02,2016,23,21,1,4,4,0,0,0,0,0,0,0,12,0,0,2,0,0
shielja02,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielja02,2018,7,6,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
shiplbr01,2016,27,26,2,3,2,1,0,0,2,1,0,0,10,0,0,1,0,0
shiplbr01,2017,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
shiplbr01,2018,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoemma01,2016,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shoemma01,2017,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shoemma01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoemma01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrevch01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrevch01,2017,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shrevch01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shrevch01,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shuckja01,2016,241,224,27,46,35,5,2,4,14,3,3,12,21,0,1,3,1,5
shuckja01,2018,142,130,10,25,21,3,1,0,4,2,2,10,22,1,1,1,0,1
shuckja01,2019,57,47,4,10,9,0,1,0,2,1,1,8,10,0,1,1,0,0
siegrke01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siegrke01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierrma01,2017,64,60,10,19,19,0,0,0,5,2,2,4,14,0,0,0,0,0
sierrma01,2018,156,147,10,28,25,3,0,0,7,3,2,6,39,1,0,3,0,0
sierrma01,2019,42,40,5,14,12,1,1,0,1,3,3,2,7,0,0,0,0,0
sierrmo01,2018,60,54,4,9,7,2,0,0,4,1,1,2,20,0,2,0,2,2
simmoan01,2016,483,448,48,126,98,22,2,4,44,10,1,28,38,0,2,1,4,16
simmoan01,2017,647,589,77,164,110,38,2,14,69,19,6,47,67,0,3,0,8,20
simmoan01,2018,600,554,68,162,120,26,5,11,75,10,2,35,44,2,5,1,5,17
simmoan01,2019,424,398,47,105,79,19,0,7,40,10,2,24,37,1,2,0,0,21
simmosh01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simmosh01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simonal01,2016,19,14,0,1,1,0,0,0,1,0,0,1,7,0,1,3,0,1
simslu01,2017,18,15,1,1,1,0,0,0,0,0,0,0,8,0,0,3,0,0
simslu01,2018,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
simslu01,2019,8,8,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
sippto01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sippto01,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sippto01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sippto01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siscoch01,2017,22,18,3,6,2,2,0,2,4,0,0,3,7,0,1,0,0,0
siscoch01,2018,184,160,13,29,19,8,0,2,16,1,0,13,66,0,11,0,0,2
siscoch01,2019,198,167,29,35,20,7,0,8,20,0,1,22,61,0,9,0,0,5
skaggty01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skaggty01,2017,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
skaggty01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skaggty01,2019,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
skogler01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skogler01,2018,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
skogler01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skolema01,2018,13,11,2,3,2,0,0,1,1,0,0,2,3,0,0,0,0,0
skolema01,2019,80,72,7,15,13,2,0,0,6,0,0,7,31,0,0,0,1,0
slanida01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slateau01,2017,127,117,15,33,26,3,1,3,16,0,0,8,29,0,2,0,0,3
slateau01,2018,225,199,21,50,42,6,1,1,23,7,0,20,69,2,5,0,1,5
slateau01,2019,192,168,20,40,23,9,3,5,21,1,0,22,59,1,2,0,0,1
slegeaa01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slegeaa01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slegeaa01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smeltde01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbl01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbu03,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbu03,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
smithca02,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithca02,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithca02,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithca03,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithca03,2018,26,22,0,3,3,0,0,0,1,0,0,0,13,0,0,4,0,1
smithca03,2019,49,43,2,10,8,2,0,0,3,0,0,0,15,0,1,5,0,2
smithch07,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch07,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch09,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithdo02,2017,183,167,17,33,18,6,0,9,26,0,0,14,49,0,1,0,1,5
smithdo02,2018,149,143,14,32,15,11,1,5,11,0,0,4,47,0,2,0,0,2
smithdo02,2019,197,177,35,50,29,10,0,11,25,1,2,19,44,0,1,0,0,5
smithdr01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithdw02,2017,29,27,2,10,8,2,0,0,1,1,0,1,10,0,1,0,0,0
smithdw02,2018,75,65,9,17,7,8,0,2,8,0,0,7,13,0,2,0,1,1
smithdw02,2019,392,357,46,86,54,16,3,13,53,5,1,26,82,0,4,1,4,8
smithja06,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo05,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo05,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo05,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo05,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo07,2016,11,11,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0
smithjo07,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo07,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo08,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithke04,2016,16,16,2,2,2,0,0,0,0,0,0,0,6,0,0,0,0,1
smithke04,2017,293,276,23,78,57,17,0,4,30,0,0,9,46,0,3,2,3,9
smithke04,2018,187,171,21,50,41,6,0,3,21,1,0,10,18,0,5,0,1,5
smithke04,2019,211,191,21,48,31,12,0,5,20,2,0,16,37,0,3,0,1,8
smithma05,2016,215,189,28,45,31,7,4,3,22,16,8,20,48,0,2,3,1,3
smithma05,2017,282,256,33,69,55,8,4,2,12,16,5,23,62,0,0,2,1,2
smithma05,2018,544,480,65,142,103,27,10,2,40,40,12,47,98,0,8,7,2,11
smithma05,2019,566,510,70,116,82,19,9,6,37,46,9,42,141,0,11,2,1,7
smithmu01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithse01,2016,438,378,62,94,63,15,0,16,63,0,0,48,89,1,8,0,4,11
smithse01,2017,373,330,50,85,53,19,0,13,32,2,0,36,79,3,6,0,1,7
smithty01,2017,19,16,2,3,2,1,0,0,1,0,0,1,8,0,1,0,1,0
smithwi04,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithwi04,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithwi04,2019,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0
smithwi05,2019,196,170,30,43,19,9,0,15,42,2,0,18,52,1,5,0,3,3
smoakju01,2016,341,299,33,65,41,10,0,14,34,1,0,40,112,1,2,0,0,7
smoakju01,2017,637,560,85,151,83,29,1,38,90,0,1,73,128,3,2,0,2,17
smoakju01,2018,594,505,67,122,63,34,0,25,77,0,1,83,156,2,3,0,3,11
smoakju01,2019,500,414,54,86,48,16,0,22,61,0,0,79,106,3,6,0,1,11
smokejo01,2016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
smokejo01,2017,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
smokejo01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smolija01,2016,319,290,28,69,54,6,2,7,27,1,2,19,44,0,7,1,2,11
smolija01,2017,29,27,1,7,6,1,0,0,0,0,0,1,6,0,1,0,0,0
smolija01,2018,41,39,2,5,3,1,1,0,2,1,0,1,10,0,1,0,0,4
smylydr01,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smylydr01,2019,20,19,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
sneedcy01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbl01,2016,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
snellbl01,2017,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
snellbl01,2018,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
snellbl01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sneltdj01,2018,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
snydebr03,2016,47,46,8,11,1,5,1,4,9,0,0,1,16,0,0,0,0,1
snydebr03,2018,6,6,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
sobotch01,2018,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sobotch01,2019,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
socolmi01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
socolmi01,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
socolmi01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sogarer01,2017,299,249,37,68,49,15,1,3,18,3,3,45,37,2,4,1,0,7
sogarer01,2018,113,97,7,13,10,3,0,0,2,3,0,12,23,1,2,1,1,3
sogarer01,2019,442,396,59,115,77,23,2,13,40,8,0,38,63,2,2,3,3,4
solakni01,2019,135,116,19,34,22,6,1,5,17,2,0,15,29,1,4,0,0,2
solando01,2016,23,22,5,5,2,2,0,1,2,0,0,1,3,0,0,0,0,0
solando01,2019,228,215,27,71,53,13,1,4,23,0,1,10,49,0,1,0,2,4
solarya01,2016,443,405,55,116,74,26,1,15,71,1,1,30,63,1,5,0,3,7
solarya01,2017,512,466,49,119,80,21,0,18,64,3,0,37,61,4,5,0,4,18
solarya01,2018,506,468,50,106,69,20,0,17,54,1,3,31,72,1,3,1,3,21
solarya01,2019,78,73,9,15,9,5,0,1,7,0,0,4,16,1,0,1,0,4
solerjo01,2016,264,227,37,54,33,9,0,12,31,0,0,31,66,0,3,0,3,5
solerjo01,2017,110,97,7,14,7,5,0,2,6,0,0,12,36,1,1,0,0,5
solerjo01,2018,257,223,27,59,32,18,0,9,28,3,1,28,69,0,4,0,2,6
solerjo01,2019,676,589,95,156,74,33,1,48,117,3,1,73,178,3,10,0,4,16
solissa01,2016,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
solissa01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solissa01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
somsela01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soriajo01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soriajo01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soriajo01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soriajo01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorokmi01,2018,8,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
sorokmi01,2019,63,52,2,4,4,0,0,0,3,0,0,2,22,0,2,7,0,1
sosaed01,2018,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sosaed01,2019,10,8,2,2,2,0,0,0,0,1,0,1,2,0,1,0,0,0
sotoge01,2016,86,78,11,21,12,5,0,4,9,0,0,6,21,0,0,2,0,1
sotoge01,2017,48,42,5,8,5,0,0,3,9,0,0,4,10,0,1,0,1,2
sotogr01,2019,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sotoju01,2018,494,414,77,121,73,25,1,22,70,5,2,79,99,10,0,1,0,9
sotoju01,2019,659,542,110,153,82,32,5,34,110,12,1,108,132,3,3,0,6,11
souzast01,2016,468,430,58,106,71,17,1,17,49,7,6,31,159,0,5,0,2,5
souzast01,2017,617,523,78,125,72,21,2,30,78,16,4,84,179,2,7,2,1,9
souzast01,2018,272,241,21,53,30,15,3,5,29,6,1,28,75,0,3,0,0,4
spande01,2016,637,572,70,152,113,23,5,11,53,12,7,53,79,2,4,6,2,8
spande01,2017,542,497,73,135,87,31,5,12,43,12,7,40,69,0,3,1,1,11
spande01,2018,501,437,63,114,74,22,7,11,58,9,4,51,79,0,6,0,7,10
spangco01,2016,53,48,6,11,8,1,1,1,8,1,0,4,13,0,1,0,0,0
spangco01,2017,486,444,57,117,84,18,2,13,46,11,3,34,128,1,5,2,1,2
spangco01,2018,329,298,35,70,50,9,4,7,25,6,1,25,108,0,2,4,0,6
spangco01,2019,102,95,11,22,16,2,2,2,10,3,0,6,36,1,0,1,0,1
sparkgl01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparkgl01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparkgl01,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speiega01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
springe01,2016,744,644,116,168,105,29,5,29,82,9,10,88,178,2,11,0,1,12
springe01,2017,627,548,112,155,92,29,0,34,85,5,7,64,111,1,11,0,4,11
springe01,2018,616,544,102,144,96,26,0,22,71,6,4,64,122,0,5,0,3,12
springe01,2019,556,479,96,140,78,20,3,39,96,6,2,67,113,1,6,0,4,12
sprinje01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sprinje01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stallja01,2016,15,15,0,6,5,1,0,0,2,1,0,0,4,0,0,0,0,0
stallja01,2017,16,14,3,5,3,2,0,0,3,0,0,2,2,1,0,0,0,0
stallja01,2018,41,37,2,8,8,0,0,0,5,0,0,3,9,0,0,0,1,2
stallja01,2019,210,191,26,50,39,5,0,6,13,0,0,16,40,5,2,1,0,3
stameer01,2019,48,41,4,2,1,1,0,0,2,0,0,5,24,0,0,1,1,2
stammcr01,2017,8,6,2,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0
stammcr01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stammcr01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stanery01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stanery01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stanery01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stantmi03,2016,469,413,56,99,51,20,1,27,74,0,0,50,140,5,4,0,2,6
stantmi03,2017,692,597,123,168,77,32,0,59,132,2,2,85,163,13,7,0,3,13
stantmi03,2018,705,617,102,164,91,34,1,38,100,5,0,70,211,5,8,0,10,17
stantmi03,2019,72,59,8,17,11,3,0,3,13,0,0,12,24,0,0,0,1,1
starlbu01,2019,197,186,26,40,29,7,0,4,12,2,0,9,56,0,1,1,0,4
stashco01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stassbr01,2017,90,78,6,13,8,2,1,2,7,0,0,12,22,0,0,0,0,3
stassma01,2016,13,13,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
stassma01,2017,31,24,5,4,1,1,0,2,4,0,0,6,4,0,0,0,1,2
stassma01,2018,250,221,28,50,29,13,0,8,27,0,0,23,74,0,6,0,0,6
stassma01,2019,147,132,7,18,16,1,0,1,5,0,0,12,49,0,1,0,2,3
staumjo01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steckdr01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steckdr01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steckdr01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephja01,2017,6,6,1,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0
stephja01,2018,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
stephro01,2016,13,10,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,1
stephro01,2017,25,23,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,1
stephro01,2018,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
stephro01,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stevean01,2017,66,57,5,9,7,2,0,0,1,1,0,7,20,0,0,2,0,0
stevean01,2018,86,75,9,19,16,2,0,1,13,1,1,6,23,0,1,1,3,0
stevean01,2019,37,30,4,11,9,1,1,0,0,0,1,6,11,0,1,0,0,1
stewabr01,2016,10,10,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0
stewabr01,2017,5,4,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0
stewabr01,2018,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
stewabr01,2019,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stewach01,2016,113,98,10,21,16,4,0,1,7,0,0,12,15,2,3,0,0,2
stewach01,2017,144,131,8,24,21,1,2,0,4,0,0,9,22,1,1,3,0,3
stewach01,2018,17,15,3,3,3,0,0,0,3,0,0,1,1,0,0,0,1,2
stewach02,2018,72,60,7,16,12,1,1,2,10,0,0,10,13,0,1,0,1,1
stewach02,2019,416,369,32,86,50,25,1,10,40,0,1,34,103,3,7,0,6,4
stewadj01,2018,47,40,8,10,4,3,0,3,10,2,1,4,12,0,2,0,1,0
stewadj01,2019,142,126,15,30,20,6,0,4,15,1,2,14,26,1,1,0,1,3
stewako01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stewako01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stjohlo01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockro01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockro01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storedr01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storedr01,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storytr01,2016,415,372,67,101,49,21,4,27,72,8,5,35,130,2,5,2,1,5
storytr01,2017,555,503,68,120,61,32,3,24,82,7,2,49,191,4,2,0,1,12
storytr01,2018,656,598,88,174,89,42,6,37,108,27,6,47,168,3,7,0,4,12
storytr01,2019,656,588,111,173,95,38,5,35,85,23,8,58,174,0,7,0,3,3
stouter01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strahma01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strahma01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strahma01,2018,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
strahma01,2019,27,21,1,6,4,2,0,0,1,0,0,2,12,0,0,4,0,0
straida01,2016,65,52,2,1,1,0,0,0,1,0,0,2,40,0,0,11,0,0
straida01,2017,64,55,2,4,3,1,0,0,1,0,0,1,33,0,0,8,0,1
straida01,2018,43,31,2,5,4,1,0,0,1,0,0,8,19,0,1,3,0,1
straida01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strasst01,2016,57,48,3,10,9,1,0,0,2,0,0,2,11,0,0,7,0,2
strasst01,2017,60,54,5,7,5,0,0,2,3,0,0,2,14,0,0,4,0,0
strasst01,2018,51,41,0,5,5,0,0,0,1,0,0,2,12,0,0,8,0,3
strasst01,2019,80,72,4,12,10,1,0,1,10,0,0,3,25,0,0,5,0,0
stratch01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stratch01,2017,16,14,1,2,2,0,0,0,0,0,0,0,3,0,0,2,0,0
stratch01,2018,50,43,0,6,5,1,0,0,5,0,0,0,26,0,0,6,1,0
stratch01,2019,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
strawmy01,2018,10,9,4,3,2,0,0,1,1,2,0,1,0,0,0,0,0,0
strawmy01,2019,128,108,27,29,23,4,2,0,7,8,1,19,24,0,0,1,0,2
streehu01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streehu01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strichu01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strichu01,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strichu01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strichu01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stripro01,2016,27,24,2,2,2,0,0,0,1,0,0,2,12,0,0,1,0,0
stripro01,2017,9,9,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
stripro01,2018,37,33,0,3,3,0,0,0,2,1,0,0,13,0,0,4,0,0
stripro01,2019,24,20,1,3,3,0,0,0,1,0,0,2,7,0,0,2,0,1
stromma01,2016,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stromma01,2017,7,7,2,2,0,1,0,1,1,0,0,0,4,0,0,0,0,0
stromma01,2018,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
stromma01,2019,25,23,2,1,1,0,0,0,0,0,0,0,13,0,0,2,0,1
stroppe01,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroppe01,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroppe01,2018,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stroppe01,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stubbdr01,2016,94,80,13,18,15,0,0,3,7,9,1,12,38,0,1,0,1,1
stubbdr01,2017,24,22,0,2,2,0,0,0,0,0,0,2,9,0,0,0,0,0
stubbga01,2019,39,35,8,7,4,3,0,0,2,1,0,4,7,0,0,0,0,1
